,x,y,cam
2871,47104,40960,0.2895844
2872,50176,14336,0.6180043
2873,84992,53248,0.69236416
2874,26624,40960,0.5942304
2875,26624,36864,0.7661728
2876,55296,49152,0.54769343
2877,60416,19456,0.8286699
2878,49152,32768,0.3921249
2879,22528,18432,0.8402155
2880,24576,46080,0.7225596
2881,79872,33792,0.54675305
2882,39936,60416,0.86694026
2883,61440,31744,0.6399526
2884,88064,45056,0.5598182
2885,51200,22528,0.5561381
2886,89088,56320,0.12114826
2887,39936,17408,0.65316355
2888,57344,57344,0.12705378
2889,29696,23552,0.15641902
2890,44032,40960,0.118617564
2891,73728,40960,0.8538386
2892,70656,36864,0.5490171
2893,47104,43008,0.19899994
2894,56320,32768,0.6341255
2895,53248,44032,0.6317368
2896,12288,40960,0.04997204
2897,47104,47104,0.4700232
2898,72704,58368,0.20434286
2899,54272,41984,0.7557227
2900,60416,62464,0.5938938
2901,35840,37888,0.475573
2902,21504,53248,0.32670918
2903,77824,40960,0.513037
2904,26624,45056,0.46217716
2905,39936,40960,0.66369253
2906,22528,40960,0.5084666
2907,83968,47104,0.12929407
2908,45056,29696,0.17674091
2909,74752,54272,0.16334124
2910,52224,56320,0.4359832
2911,78848,45056,0.17087992
2912,59392,61440,0.8029601
2913,74752,33792,0.63262796
2914,50176,34816,0.40124542
2915,24576,27648,0.12882769
2916,32768,43008,0.47535595
2917,73728,30720,0.8611293
2918,43008,25600,0.23565158
2919,45056,14336,0.82944655
2920,80896,28672,0.7048731
2921,58368,25600,0.7674142
2922,55296,15360,0.84085995
2923,86016,29696,0.6617838
2924,41984,55296,0.57867146
2925,53248,26624,0.60492474
2926,20480,31744,0.64270246
2927,72704,34816,0.6139325
2928,54272,59392,0.55704796
2929,17408,30720,0.44335273
2930,43008,44032,0.663411
2931,75776,28672,0.67434615
2932,31744,21504,0.14681518
2933,53248,45056,0.6123527
2934,18432,22528,0.46031505
2935,24576,22528,0.18542516
2936,60416,50176,0.45283362
2937,60416,26624,0.71413434
2938,22528,41984,0.6244606
2939,90112,36864,0.77290463
2940,21504,52224,0.26381615
2941,40960,41984,0.69990075
2942,78848,27648,0.78351337
2943,63488,27648,0.67783713
2944,32768,24576,0.17532781
2945,62464,57344,0.5187072
2946,22528,20480,0.21540771
2947,31744,54272,0.6283781
2948,60416,30720,0.67008686
2949,19456,46080,0.14654638
2950,30720,40960,0.23522423
2951,13312,41984,0.027404789
2952,54272,62464,0.7751136
2953,22528,23552,0.10044479
2954,83968,33792,0.72031164
2955,32768,21504,0.15322821
2956,53248,51200,0.18415155
2957,82944,35840,0.36512712
2958,48128,27648,0.14072353
2959,37888,28672,0.1413209
2960,70656,43008,0.80509186
2961,17408,29696,0.48048264
2962,54272,30720,0.65441936
2963,91136,38912,0.7661847
2964,31744,49152,0.52247465
2965,69632,57344,0.3899516
2966,70656,33792,0.52898943
2967,29696,32768,0.31205243
2968,46080,61440,0.7712164
2969,49152,55296,0.88117814
2970,91136,45056,0.5259071
2971,82944,59392,0.75261587
2972,57344,52224,0.65641797
2973,84992,55296,0.47146556
2974,37888,20480,0.32928526
2975,26624,26624,0.17498228
2976,43008,22528,0.26637864
2977,27648,11264,0.7211689
2978,39936,14336,0.7255672
2979,24576,40960,0.5640418
2980,21504,48128,0.13201512
2981,63488,24576,0.74224037
2982,48128,53248,0.80377585
2983,47104,41984,0.31815255
2984,39936,58368,0.9165197
2985,72704,51200,0.67741483
2986,51200,62464,0.6679221
2987,21504,20480,0.22278824
2988,60416,60416,0.33908156
2989,27648,24576,0.15593867
2990,39936,24576,0.13405699
2991,73728,33792,0.7029202
2992,25600,52224,0.4646752
2993,64512,60416,0.35614142
2994,67584,45056,0.7083369
2995,30720,34816,0.54770446
2996,34816,13312,0.7020409
2997,26624,11264,0.69158405
2998,47104,28672,0.1625128
2999,84992,34816,0.7329681
3000,73728,59392,0.33805385
3001,53248,31744,0.71535534
3002,21504,26624,0.121032946
3003,53248,23552,0.5261861
3004,43008,30720,0.13169883
3005,25600,37888,0.64547694
3006,52224,51200,0.32468852
3007,26624,21504,0.1425517
3008,39936,31744,0.10930881
